"perm","timestep","id","parent_id","x","y","stage","birth_timestep","have_info","detected","managing","last_known_timestep"
1,14,64,16,1023.00820888406,1485.40060389113,2,12,FALSE,FALSE,FALSE,NA
1,14,65,18,1547.80795260562,1226.62268650624,2,12,FALSE,FALSE,FALSE,NA
1,14,66,18,1672.44178270667,1377.66370102183,2,12,FALSE,FALSE,FALSE,NA
1,14,67,20,1437.89732601754,1964.41409818142,2,12,FALSE,FALSE,FALSE,NA
1,14,68,22,853.213134154936,563.686524224707,2,12,FALSE,FALSE,FALSE,NA
1,14,69,22,915.727508661325,937.317870456528,2,12,FALSE,FALSE,FALSE,NA
1,14,71,24,1849.39347583028,1178.60152434776,1,12,FALSE,FALSE,FALSE,NA
1,14,72,25,1494.22625633415,1727.22775703844,1,12,FALSE,FALSE,FALSE,NA
1,14,73,27,1729.81424550557,2634.59278085091,2,12,FALSE,FALSE,FALSE,NA
1,14,76,32,1101.7634669492,2153.13201908848,2,12,FALSE,FALSE,FALSE,NA
1,14,78,4,1171.56064618426,1354.3170099006,2,13,FALSE,FALSE,FALSE,NA
1,14,79,5,1379.69508046497,1460.62657720698,2,13,FALSE,FALSE,FALSE,NA
1,14,81,9,1551.32983896143,1385.44242645566,2,13,FALSE,FALSE,FALSE,NA
1,14,83,9,1671.96759243277,2096.3579848811,2,13,FALSE,FALSE,FALSE,NA
1,14,85,16,1529.95506706946,1466.85045789081,2,13,FALSE,FALSE,FALSE,NA
1,14,86,18,1026.60873746675,560.122258780975,2,13,FALSE,FALSE,FALSE,NA
1,14,87,19,1467.44032320363,1979.78901570165,2,13,FALSE,FALSE,FALSE,NA
1,14,88,22,1321.75923871798,892.192064548042,2,13,FALSE,FALSE,FALSE,NA
1,14,89,22,915.82097044503,883.019559170968,2,13,FALSE,FALSE,FALSE,NA
1,14,90,22,1676.76427550897,206.903425640166,2,13,FALSE,FALSE,FALSE,NA
1,14,91,23,1580.07732092228,1404.62700473401,2,13,FALSE,FALSE,FALSE,NA
1,14,92,23,1657.61304583093,1102.02157745498,1,13,FALSE,FALSE,FALSE,NA
1,14,94,24,943.931055860218,1430.05049240696,2,13,FALSE,FALSE,FALSE,NA
1,14,95,27,1323.53437660028,1478.36993683683,1,13,FALSE,FALSE,FALSE,NA
1,14,96,28,1347.00802781266,1455.59460988719,1,13,FALSE,FALSE,FALSE,NA
1,14,97,31,1044.68316135355,1509.70608657041,2,13,FALSE,FALSE,FALSE,NA
1,14,99,32,837.131168369211,1476.65856812934,1,13,FALSE,FALSE,FALSE,NA
1,14,100,33,1289.95063221904,1500.44364836461,1,13,FALSE,FALSE,FALSE,NA
1,14,102,34,956.536883502261,1810.49115863333,2,13,FALSE,FALSE,FALSE,NA
1,14,104,34,1135.93076083905,1509.8025972989,1,13,FALSE,FALSE,FALSE,NA
1,14,105,35,2548.2536986418,399.079351229985,2,13,FALSE,FALSE,FALSE,NA
1,14,106,35,915.509759240275,595.34713314864,2,13,FALSE,FALSE,FALSE,NA
1,14,108,39,1147.2418055848,1786.0938399335,2,13,FALSE,FALSE,FALSE,NA
1,14,109,39,1646.22363769004,1767.43198509953,2,13,FALSE,FALSE,FALSE,NA
1,14,110,40,1249.64771368315,2029.07532836914,2,13,FALSE,FALSE,FALSE,NA
1,14,111,42,845.133208262229,2700.53905721739,1,13,FALSE,FALSE,FALSE,NA
1,14,112,42,1187.37310880514,2603.81248312204,2,13,FALSE,FALSE,FALSE,NA
1,14,113,42,1112.87650501927,1943.27051274184,1,13,FALSE,FALSE,FALSE,NA
1,14,115,43,940.365013496164,1255.7597438093,2,13,FALSE,FALSE,FALSE,NA
1,14,116,45,973.64339615728,1204.47954532719,2,13,FALSE,FALSE,FALSE,NA
1,14,117,48,1128.36302296778,1490.20933457796,1,13,FALSE,FALSE,FALSE,NA
1,14,118,49,632.493686615881,2133.03852812319,2,13,FALSE,FALSE,FALSE,NA
1,14,119,54,2322.81203781421,888.477104607924,2,13,FALSE,FALSE,FALSE,NA
1,14,120,54,1747.84970972334,688.328554239502,1,13,FALSE,FALSE,FALSE,NA
1,14,121,55,1785.01265066017,1185.95331042504,2,13,FALSE,FALSE,FALSE,NA
1,14,122,55,1947.94947444029,1210.83682186025,1,13,FALSE,FALSE,FALSE,NA
1,14,123,4,1336.73176144343,1750.24842577759,1,14,FALSE,FALSE,FALSE,NA
1,14,124,14,1296.84760729195,1429.41641252756,1,14,FALSE,FALSE,FALSE,NA
1,14,125,17,1644.80313977775,1503.48143277583,1,14,FALSE,FALSE,FALSE,NA
1,14,126,19,1329.81693425817,1272.62383035963,1,14,FALSE,FALSE,FALSE,NA
1,14,127,19,1519.5680035069,1472.01570629291,1,14,FALSE,FALSE,FALSE,NA
1,14,128,19,1367.39491882914,1553.28912542242,1,14,FALSE,FALSE,FALSE,NA
1,14,129,20,991.400431398025,1964.59233252954,1,14,FALSE,FALSE,FALSE,NA
1,14,130,22,306.050957706108,327.837065269502,1,14,FALSE,FALSE,FALSE,NA
1,14,131,22,766.36348326026,537.531839539197,1,14,FALSE,FALSE,FALSE,NA
1,14,132,23,1516.82609840401,1229.96084151264,1,14,FALSE,FALSE,FALSE,NA
1,14,133,27,1613.63873055785,1915.75397977479,1,14,FALSE,FALSE,FALSE,NA
1,14,134,31,1103.33109328618,1611.85865511152,1,14,FALSE,FALSE,FALSE,NA
1,14,135,31,1246.03097309622,1482.18411440068,1,14,FALSE,FALSE,FALSE,NA
1,14,136,31,1383.09662540341,1622.44041738842,1,14,FALSE,FALSE,FALSE,NA
1,14,137,33,1260.30828573472,1495.92003312541,1,14,FALSE,FALSE,FALSE,NA
1,14,138,34,1300.0226100044,1924.57105026406,1,14,FALSE,FALSE,FALSE,NA
1,14,139,34,712.767016799308,1545.51127728015,1,14,FALSE,FALSE,FALSE,NA
1,14,140,34,927.594022782413,1781.57785782879,1,14,FALSE,FALSE,FALSE,NA
1,14,141,39,1035.91548099268,1654.44412504145,1,14,FALSE,FALSE,FALSE,NA
1,14,142,39,1408.34340566367,1669.34357033788,1,14,FALSE,FALSE,FALSE,NA
1,14,143,40,1273.58560963166,1937.28322480148,1,14,FALSE,FALSE,FALSE,NA
1,14,144,45,1088.69051491426,1216.20652002148,1,14,FALSE,FALSE,FALSE,NA
1,14,145,47,1746.70912355373,949.343923907802,1,14,FALSE,FALSE,FALSE,NA
1,14,146,48,1246.05100176862,1122.13781021746,1,14,FALSE,FALSE,FALSE,NA
1,14,147,55,1670.30206134501,1105.15461471683,1,14,FALSE,FALSE,FALSE,NA
1,14,148,56,1590.69345737443,1877.27803567197,1,14,FALSE,FALSE,FALSE,NA
1,14,149,57,1613.06943266443,1714.83734547507,1,14,FALSE,FALSE,FALSE,NA
1,14,150,57,1619.39885890394,1350.51629462087,1,14,FALSE,FALSE,FALSE,NA
1,14,151,60,1639.10734711756,649.997773815774,1,14,FALSE,FALSE,FALSE,NA
1,14,152,64,1016.0747253431,1667.67062983654,1,14,FALSE,FALSE,FALSE,NA
1,14,153,66,1579.76270059212,1416.87229687732,1,14,FALSE,FALSE,FALSE,NA
1,14,154,66,1447.63079970825,1580.32417343759,1,14,FALSE,FALSE,FALSE,NA
1,14,155,66,1043.93506991577,1566.14501447844,1,14,FALSE,FALSE,FALSE,NA
1,14,156,68,1148.14915212341,658.462212429962,1,14,FALSE,FALSE,FALSE,NA
1,14,157,73,447.283176602599,2488.86040115648,1,14,FALSE,FALSE,FALSE,NA
1,14,158,76,1098.01935303994,2142.16680603442,1,14,FALSE,FALSE,FALSE,NA
1,14,159,76,1054.71818212393,1901.81887516849,1,14,FALSE,FALSE,FALSE,NA
1,15,4,1,1474.25620741753,1516.39056316706,2,2,FALSE,FALSE,FALSE,NA
1,15,13,4,1433.50117644731,1748.94270948081,2,8,FALSE,FALSE,FALSE,NA
1,15,14,5,1329.87624723156,1488.47337762524,2,8,FALSE,FALSE,FALSE,NA
1,15,17,5,1589.12725087032,1494.74703179027,2,9,FALSE,FALSE,FALSE,NA
1,15,19,5,1540.24026513888,1459.58941649654,2,9,FALSE,FALSE,FALSE,NA
1,15,20,7,1335.95661400001,1901.85688895907,2,9,FALSE,FALSE,FALSE,NA
1,15,22,9,769.761206551756,776.365576737845,2,9,FALSE,FALSE,FALSE,NA
1,15,23,9,1506.55706017366,1234.37453867278,2,9,FALSE,FALSE,FALSE,NA
1,15,27,9,1562.29359134906,1812.09677157641,2,10,FALSE,FALSE,FALSE,NA
1,15,28,11,1345.75067272737,1461.59030285179,2,10,FALSE,FALSE,FALSE,NA
1,15,31,15,1175.60763360288,1633.56068106508,2,10,FALSE,FALSE,FALSE,NA
1,15,33,15,1294.4151803067,1503.45629184798,2,10,FALSE,FALSE,FALSE,NA
1,15,34,15,940.138917545973,1788.54211326201,2,10,FALSE,FALSE,FALSE,NA
1,15,37,13,1345.09795763862,1827.46727956272,2,11,FALSE,FALSE,FALSE,NA
1,15,38,13,1411.40616025012,1573.28321745224,2,11,FALSE,FALSE,FALSE,NA
1,15,39,13,1396.19986844687,1652.8641633748,2,11,FALSE,FALSE,FALSE,NA
1,15,45,16,1086.75765330928,1361.51444860359,2,11,FALSE,FALSE,FALSE,NA
1,15,46,18,1111.8350106552,807.92980630979,2,11,FALSE,FALSE,FALSE,NA
1,15,47,18,1537.60498112721,1106.94418127279,2,11,FALSE,FALSE,FALSE,NA
1,15,48,18,1214.45104694875,1151.3887811038,2,11,FALSE,FALSE,FALSE,NA
1,15,49,18,1508.13272980284,1342.24573396543,2,11,FALSE,FALSE,FALSE,NA
1,15,52,21,2033.19475508759,1719.41795319324,2,11,FALSE,FALSE,FALSE,NA
1,15,56,4,1932.75509498749,1942.47829024952,2,12,FALSE,FALSE,FALSE,NA
1,15,59,4,1879.37930954548,1230.34478069295,2,12,FALSE,FALSE,FALSE,NA
1,15,61,9,1780.39200236503,1431.65931847406,2,12,FALSE,FALSE,FALSE,NA
1,15,62,14,1681.31270998304,990.796628643303,2,12,FALSE,FALSE,FALSE,NA
1,15,63,14,1315.16879508039,1499.4801214157,2,12,FALSE,FALSE,FALSE,NA
1,15,64,16,1023.00820888406,1485.40060389113,2,12,FALSE,FALSE,FALSE,NA
1,15,65,18,1547.80795260562,1226.62268650624,2,12,FALSE,FALSE,FALSE,NA
1,15,66,18,1672.44178270667,1377.66370102183,2,12,FALSE,FALSE,FALSE,NA
1,15,68,22,853.213134154936,563.686524224707,2,12,FALSE,FALSE,FALSE,NA
1,15,69,22,915.727508661325,937.317870456528,2,12,FALSE,FALSE,FALSE,NA
1,15,71,24,1776.21758192293,1306.70037006448,2,12,FALSE,FALSE,FALSE,NA
1,15,72,25,1380.94978737322,1834.96879913884,2,12,FALSE,FALSE,FALSE,NA
1,15,73,27,1729.81424550557,2634.59278085091,2,12,FALSE,FALSE,FALSE,NA
1,15,76,32,1101.7634669492,2153.13201908848,2,12,FALSE,FALSE,FALSE,NA
1,15,78,4,1171.56064618426,1354.3170099006,2,13,FALSE,FALSE,FALSE,NA
1,15,79,5,1379.69508046497,1460.62657720698,2,13,FALSE,FALSE,FALSE,NA
1,15,81,9,1551.32983896143,1385.44242645566,2,13,FALSE,FALSE,FALSE,NA
1,15,83,9,1671.96759243277,2096.3579848811,2,13,FALSE,FALSE,FALSE,NA
1,15,85,16,1529.95506706946,1466.85045789081,2,13,FALSE,FALSE,FALSE,NA
1,15,86,18,1026.60873746675,560.122258780975,2,13,FALSE,FALSE,FALSE,NA
1,15,87,19,1467.44032320363,1979.78901570165,2,13,FALSE,FALSE,FALSE,NA
1,15,88,22,1321.75923871798,892.192064548042,2,13,FALSE,FALSE,FALSE,NA
1,15,89,22,915.82097044503,883.019559170968,2,13,FALSE,FALSE,FALSE,NA
1,15,90,22,1676.76427550897,206.903425640166,2,13,FALSE,FALSE,FALSE,NA
1,15,91,23,1580.07732092228,1404.62700473401,2,13,FALSE,FALSE,FALSE,NA
1,15,92,23,1657.61304583093,1102.02157745498,1,13,FALSE,FALSE,FALSE,NA
1,15,94,24,943.931055860218,1430.05049240696,2,13,FALSE,FALSE,FALSE,NA
1,15,95,27,1323.53437660028,1478.36993683683,1,13,FALSE,FALSE,FALSE,NA
1,15,96,28,1347.00802781266,1455.59460988719,1,13,FALSE,FALSE,FALSE,NA
1,15,97,31,1044.68316135355,1509.70608657041,2,13,FALSE,FALSE,FALSE,NA
1,15,99,32,768.826736313702,1514.54582298442,2,13,FALSE,FALSE,FALSE,NA
1,15,100,33,1373.48746450983,1567.39944832271,2,13,FALSE,FALSE,FALSE,NA
1,15,102,34,956.536883502261,1810.49115863333,2,13,FALSE,FALSE,FALSE,NA
1,15,104,34,1126.92510343113,1522.17359100759,2,13,FALSE,FALSE,FALSE,NA
1,15,105,35,2548.2536986418,399.079351229985,2,13,FALSE,FALSE,FALSE,NA
1,15,106,35,915.509759240275,595.34713314864,2,13,FALSE,FALSE,FALSE,NA
1,15,109,39,1646.22363769004,1767.43198509953,2,13,FALSE,FALSE,FALSE,NA
1,15,111,42,836.548646493521,2688.60156018011,2,13,FALSE,FALSE,FALSE,NA
1,15,112,42,1187.37310880514,2603.81248312204,2,13,FALSE,FALSE,FALSE,NA
1,15,115,43,940.365013496164,1255.7597438093,2,13,FALSE,FALSE,FALSE,NA
1,15,116,45,973.64339615728,1204.47954532719,2,13,FALSE,FALSE,FALSE,NA
1,15,117,48,1322.08069711658,1595.43992059224,2,13,FALSE,FALSE,FALSE,NA
1,15,118,49,632.493686615881,2133.03852812319,2,13,FALSE,FALSE,FALSE,NA
1,15,119,54,2322.81203781421,888.477104607924,2,13,FALSE,FALSE,FALSE,NA
1,15,120,54,1741.36337835099,600.391601980224,2,13,FALSE,FALSE,FALSE,NA
1,15,121,55,1785.01265066017,1185.95331042504,2,13,FALSE,FALSE,FALSE,NA
1,15,122,55,1947.16299749612,1206.59764840528,2,13,FALSE,FALSE,FALSE,NA
1,15,124,14,1320.65656967891,1420.20067226929,2,14,FALSE,FALSE,FALSE,NA
1,15,126,19,1342.93790880989,1200.52138300616,2,14,FALSE,FALSE,FALSE,NA
1,15,127,19,1448.14726949196,1463.20975610532,2,14,FALSE,FALSE,FALSE,NA
1,15,128,19,1342.38850728123,1546.45223427676,2,14,FALSE,FALSE,FALSE,NA
1,15,129,20,1105.38258202398,1932.14129569387,2,14,FALSE,FALSE,FALSE,NA
1,15,130,22,493.542424648193,312.293651425847,2,14,FALSE,FALSE,FALSE,NA
1,15,131,22,766.36348326026,537.531839539197,1,14,FALSE,FALSE,FALSE,NA
1,15,132,23,1479.4865860466,1197.39480158027,2,14,FALSE,FALSE,FALSE,NA
1,15,133,27,1627.13785741654,1889.93994120346,2,14,FALSE,FALSE,FALSE,NA
1,15,134,31,1236.30850733636,1510.04024044095,2,14,FALSE,FALSE,FALSE,NA
1,15,136,31,1383.09662540341,1622.44041738842,1,14,FALSE,FALSE,FALSE,NA
1,15,137,33,1151.20912948695,1449.15328583392,2,14,FALSE,FALSE,FALSE,NA
1,15,138,34,1300.0226100044,1924.57105026406,1,14,FALSE,FALSE,FALSE,NA
1,15,140,34,1010.64703804323,1789.24635661244,2,14,FALSE,FALSE,FALSE,NA
1,15,141,39,1159.22538248193,2111.94051046201,2,14,FALSE,FALSE,FALSE,NA
1,15,142,39,1408.34340566367,1669.34357033788,1,14,FALSE,FALSE,FALSE,NA
1,15,143,40,1322.22802600262,1934.88275727913,2,14,FALSE,FALSE,FALSE,NA
1,15,145,47,1746.70912355373,949.343923907802,1,14,FALSE,FALSE,FALSE,NA
1,15,146,48,1262.41943386739,1115.68569434269,2,14,FALSE,FALSE,FALSE,NA
1,15,147,55,1700.46407693421,1335.84874229101,2,14,FALSE,FALSE,FALSE,NA
1,15,149,57,1661.9528767426,1703.46031851602,2,14,FALSE,FALSE,FALSE,NA
1,15,150,57,1649.73900046977,1386.28066330741,2,14,FALSE,FALSE,FALSE,NA
1,15,151,60,1639.10734711756,649.997773815774,1,14,FALSE,FALSE,FALSE,NA
1,15,152,64,1028.46970214281,1662.42456233079,2,14,FALSE,FALSE,FALSE,NA
1,15,153,66,1580.30334195449,1418.92103685297,2,14,FALSE,FALSE,FALSE,NA
1,15,154,66,1501.55092085655,1543.96360549878,2,14,FALSE,FALSE,FALSE,NA
1,15,155,66,1056.19845019206,1567.60509037816,2,14,FALSE,FALSE,FALSE,NA
1,15,156,68,1182.71146856571,637.414345880308,2,14,FALSE,FALSE,FALSE,NA
1,15,157,73,447.283176602599,2488.86040115648,1,14,FALSE,FALSE,FALSE,NA
1,15,158,76,1034.51983038022,2169.87941234354,2,14,FALSE,FALSE,FALSE,NA
1,15,159,76,1176.17983378252,1995.44652990595,2,14,FALSE,FALSE,FALSE,NA
1,15,160,4,1539.70139652912,1642.66811661349,1,15,FALSE,FALSE,FALSE,NA
1,15,161,4,1075.41394105183,1671.19513463933,1,15,FALSE,FALSE,FALSE,NA
1,15,162,4,1435.85143807823,1589.78211829721,1,15,FALSE,FALSE,FALSE,NA
1,15,163,4,1976.98820286272,1847.76946382917,1,15,FALSE,FALSE,FALSE,NA
1,15,164,4,1525.44493456722,1386.50450628129,1,15,FALSE,FALSE,FALSE,NA
1,15,165,13,1147.71459514501,1734.97597851173,1,15,FALSE,FALSE,FALSE,NA
1,15,166,14,1316.5318724342,1438.03979411507,1,15,FALSE,FALSE,FALSE,NA
1,15,167,14,1492.75751169924,1168.30877509113,1,15,FALSE,FALSE,FALSE,NA
1,15,168,19,1401.99271580181,1389.999370971,1,15,FALSE,FALSE,FALSE,NA
1,15,169,20,1093.84628659466,1686.59256156736,1,15,FALSE,FALSE,FALSE,NA
1,15,170,22,650.908575403658,697.76466212567,1,15,FALSE,FALSE,FALSE,NA
1,15,171,23,1565.65826006991,1459.64933349153,1,15,FALSE,FALSE,FALSE,NA
1,15,172,27,1780.87338551102,1648.85575988233,1,15,FALSE,FALSE,FALSE,NA
1,15,173,28,2074.73693602444,1077.4925484658,1,15,FALSE,FALSE,FALSE,NA
1,15,174,31,1262.5500569236,1469.58412431132,1,15,FALSE,FALSE,FALSE,NA
1,15,175,33,1644.93893005487,1227.40672976255,1,15,FALSE,FALSE,FALSE,NA
1,15,176,39,1407.71375870819,1708.31705364061,1,15,FALSE,FALSE,FALSE,NA
1,15,177,39,1375.42298594568,1697.88154372822,1,15,FALSE,FALSE,FALSE,NA
1,15,178,45,1092.99190519629,1235.89539575745,1,15,FALSE,FALSE,FALSE,NA
1,15,179,45,1099.09444782997,1317.43539496591,1,15,FALSE,FALSE,FALSE,NA
1,15,180,46,1107.58607536458,818.343629356,1,15,FALSE,FALSE,FALSE,NA
1,15,181,48,1225.63840602994,1151.60535890064,1,15,FALSE,FALSE,FALSE,NA
1,15,182,48,1111.04001166815,841.745633838837,1,15,FALSE,FALSE,FALSE,NA
1,15,183,48,1293.35457117733,1189.67688976985,1,15,FALSE,FALSE,FALSE,NA
1,15,184,49,1368.04035210523,1565.96769606813,1,15,FALSE,FALSE,FALSE,NA
1,15,185,52,2209.64921084636,1367.51511540806,1,15,FALSE,FALSE,FALSE,NA
1,15,186,55,1672.89902159125,1169.14455200391,1,15,FALSE,FALSE,FALSE,NA
1,15,187,55,1911.01042335345,1229.92013827645,1,15,FALSE,FALSE,FALSE,NA
1,15,188,60,1509.9270850307,1349.00246601871,1,15,FALSE,FALSE,FALSE,NA
1,15,189,62,1825.15903174097,893.54621410036,1,15,FALSE,FALSE,FALSE,NA
1,15,190,63,1367.44555234195,1327.34998215314,1,15,FALSE,FALSE,FALSE,NA
1,15,191,63,1355.44271199635,1127.50419496086,1,15,FALSE,FALSE,FALSE,NA
1,15,192,64,1138.68200297071,1588.67625527633,1,15,FALSE,FALSE,FALSE,NA
1,15,193,64,721.811804910241,1702.98945208271,1,15,FALSE,FALSE,FALSE,NA
1,15,194,65,1619.15435416906,1211.09577590644,1,15,FALSE,FALSE,FALSE,NA
1,15,195,66,1399.19146681084,1566.88969953685,1,15,FALSE,FALSE,FALSE,NA
1,15,196,67,1463.2008205817,1970.14565209499,1,15,FALSE,FALSE,FALSE,NA
1,15,197,68,952.061463380436,321.173102540714,1,15,FALSE,FALSE,FALSE,NA
1,15,198,73,1169.43064288607,2966.33443291768,1,15,FALSE,FALSE,FALSE,NA
1,15,199,76,1077.63319758099,2089.20349829207,1,15,FALSE,FALSE,FALSE,NA
1,15,200,76,1146.84709834241,2113.47503304494,1,15,FALSE,FALSE,FALSE,NA
1,15,201,79,1238.31759418905,1294.75025538314,1,15,FALSE,FALSE,FALSE,NA
1,15,202,79,1373.33131222599,1398.54337304808,1,15,FALSE,FALSE,FALSE,NA
1,15,203,81,1237.86241212023,1072.86115688924,1,15,FALSE,FALSE,FALSE,NA
1,15,204,81,1577.05461052427,1408.02455422745,1,15,FALSE,FALSE,FALSE,NA
1,15,205,83,1686.67665068472,2169.15709790399,1,15,FALSE,FALSE,FALSE,NA
1,15,206,83,1831.23196349845,2265.03160682228,1,15,FALSE,FALSE,FALSE,NA
1,15,207,86,1026.7166326979,573.779881307729,1,15,FALSE,FALSE,FALSE,NA
1,15,208,86,1040.19847640983,793.585174757975,1,15,FALSE,FALSE,FALSE,NA
1,15,209,87,1637.99738093609,1831.47961919554,1,15,FALSE,FALSE,FALSE,NA
1,15,210,87,1375.57686583091,2062.81866107978,1,15,FALSE,FALSE,FALSE,NA
1,15,211,87,1433.26225204566,1975.10407061011,1,15,FALSE,FALSE,FALSE,NA
1,15,212,88,1380.09941402762,977.403750990312,1,15,FALSE,FALSE,FALSE,NA
1,15,213,90,1683.12241382044,200.421940135572,1,15,FALSE,FALSE,FALSE,NA
1,15,214,91,1619.79541149906,1431.67913116103,1,15,FALSE,FALSE,FALSE,NA
1,15,215,94,545.436369729178,1688.88043711022,1,15,FALSE,FALSE,FALSE,NA
1,15,216,94,962.294705299551,1469.50131953122,1,15,FALSE,FALSE,FALSE,NA
1,15,217,105,2533.28093031037,401.886590598727,1,15,FALSE,FALSE,FALSE,NA
1,15,218,105,2843.67870704129,307.589682041611,1,15,FALSE,FALSE,FALSE,NA
1,15,219,109,1712.11888909485,1655.29590261296,1,15,FALSE,FALSE,FALSE,NA
1,15,220,110,1257.67652888561,2016.75777519218,1,15,FALSE,FALSE,FALSE,NA
1,15,221,110,1031.66466338518,2070.60017361635,1,15,FALSE,FALSE,FALSE,NA
1,15,222,110,769.085820968444,1748.61220803667,1,15,FALSE,FALSE,FALSE,NA
1,15,223,112,1157.73672185779,2711.79437357784,1,15,FALSE,FALSE,FALSE,NA
1,15,224,115,1179.87196298036,1259.51058725444,1,15,FALSE,FALSE,FALSE,NA
1,15,225,115,594.441690626462,515.593286117675,1,15,FALSE,FALSE,FALSE,NA
1,15,226,116,1342.17515966344,1475.40469794062,1,15,FALSE,FALSE,FALSE,NA
1,15,227,119,2431.71501936466,919.198829882145,1,15,FALSE,FALSE,FALSE,NA
1,15,228,121,1833.76292185434,1279.04739879657,1,15,FALSE,FALSE,FALSE,NA
1,15,229,121,2012.47828895761,1062.97468506388,1,15,FALSE,FALSE,FALSE,NA
1,15,230,121,1993.10579108974,1063.92135476185,1,15,FALSE,FALSE,FALSE,NA
1,15,231,121,1819.21698446393,1315.88582871904,1,15,FALSE,FALSE,FALSE,NA
1,16,4,1,1474.25620741753,1516.39056316706,2,2,FALSE,FALSE,FALSE,NA
1,16,13,4,1433.50117644731,1748.94270948081,2,8,FALSE,FALSE,FALSE,NA
1,16,14,5,1329.87624723156,1488.47337762524,2,8,FALSE,FALSE,FALSE,NA
1,16,17,5,1589.12725087032,1494.74703179027,2,9,FALSE,FALSE,FALSE,NA
1,16,19,5,1540.24026513888,1459.58941649654,2,9,FALSE,FALSE,FALSE,NA
1,16,22,9,769.761206551756,776.365576737845,2,9,FALSE,FALSE,FALSE,NA
1,16,23,9,1506.55706017366,1234.37453867278,2,9,FALSE,FALSE,FALSE,NA
1,16,27,9,1562.29359134906,1812.09677157641,2,10,FALSE,FALSE,FALSE,NA
1,16,37,13,1345.09795763862,1827.46727956272,2,11,FALSE,FALSE,FALSE,NA
1,16,38,13,1411.40616025012,1573.28321745224,2,11,FALSE,FALSE,FALSE,NA
1,16,45,16,1086.75765330928,1361.51444860359,2,11,FALSE,FALSE,FALSE,NA
1,16,48,18,1214.45104694875,1151.3887811038,2,11,FALSE,FALSE,FALSE,NA
1,16,49,18,1508.13272980284,1342.24573396543,2,11,FALSE,FALSE,FALSE,NA
1,16,52,21,2033.19475508759,1719.41795319324,2,11,FALSE,FALSE,FALSE,NA
1,16,56,4,1932.75509498749,1942.47829024952,2,12,FALSE,FALSE,FALSE,NA
1,16,59,4,1879.37930954548,1230.34478069295,2,12,FALSE,FALSE,FALSE,NA
1,16,61,9,1780.39200236503,1431.65931847406,2,12,FALSE,FALSE,FALSE,NA
1,16,62,14,1681.31270998304,990.796628643303,2,12,FALSE,FALSE,FALSE,NA
1,16,63,14,1315.16879508039,1499.4801214157,2,12,FALSE,FALSE,FALSE,NA
1,16,64,16,1023.00820888406,1485.40060389113,2,12,FALSE,FALSE,FALSE,NA
1,16,66,18,1672.44178270667,1377.66370102183,2,12,FALSE,FALSE,FALSE,NA
1,16,68,22,853.213134154936,563.686524224707,2,12,FALSE,FALSE,FALSE,NA
1,16,71,24,1776.21758192293,1306.70037006448,2,12,FALSE,FALSE,FALSE,NA
1,16,72,25,1380.94978737322,1834.96879913884,2,12,FALSE,FALSE,FALSE,NA
1,16,73,27,1729.81424550557,2634.59278085091,2,12,FALSE,FALSE,FALSE,NA
1,16,76,32,1101.7634669492,2153.13201908848,2,12,FALSE,FALSE,FALSE,NA
1,16,78,4,1171.56064618426,1354.3170099006,2,13,FALSE,FALSE,FALSE,NA
1,16,79,5,1379.69508046497,1460.62657720698,2,13,FALSE,FALSE,FALSE,NA
1,16,81,9,1551.32983896143,1385.44242645566,2,13,FALSE,FALSE,FALSE,NA
1,16,83,9,1671.96759243277,2096.3579848811,2,13,FALSE,FALSE,FALSE,NA
1,16,85,16,1529.95506706946,1466.85045789081,2,13,FALSE,FALSE,FALSE,NA
1,16,87,19,1467.44032320363,1979.78901570165,2,13,FALSE,FALSE,FALSE,NA
1,16,88,22,1321.75923871798,892.192064548042,2,13,FALSE,FALSE,FALSE,NA
1,16,89,22,915.82097044503,883.019559170968,2,13,FALSE,FALSE,FALSE,NA
1,16,90,22,1676.76427550897,206.903425640166,2,13,FALSE,FALSE,FALSE,NA
1,16,91,23,1580.07732092228,1404.62700473401,2,13,FALSE,FALSE,FALSE,NA
1,16,92,23,1689.43680805664,1124.09501806329,2,13,FALSE,FALSE,FALSE,NA
1,16,95,27,1240.31794873143,1430.62194002835,2,13,FALSE,FALSE,FALSE,NA
1,16,96,28,1332.2033094483,1398.09992536942,2,13,FALSE,FALSE,FALSE,NA
1,16,97,31,1044.68316135355,1509.70608657041,2,13,FALSE,FALSE,FALSE,NA
1,16,99,32,768.826736313702,1514.54582298442,2,13,FALSE,FALSE,FALSE,NA
1,16,100,33,1373.48746450983,1567.39944832271,2,13,FALSE,FALSE,FALSE,NA
1,16,102,34,956.536883502261,1810.49115863333,2,13,FALSE,FALSE,FALSE,NA
1,16,104,34,1126.92510343113,1522.17359100759,2,13,FALSE,FALSE,FALSE,NA
1,16,105,35,2548.2536986418,399.079351229985,2,13,FALSE,FALSE,FALSE,NA
1,16,109,39,1646.22363769004,1767.43198509953,2,13,FALSE,FALSE,FALSE,NA
1,16,111,42,836.548646493521,2688.60156018011,2,13,FALSE,FALSE,FALSE,NA
1,16,112,42,1187.37310880514,2603.81248312204,2,13,FALSE,FALSE,FALSE,NA
1,16,115,43,940.365013496164,1255.7597438093,2,13,FALSE,FALSE,FALSE,NA
1,16,116,45,973.64339615728,1204.47954532719,2,13,FALSE,FALSE,FALSE,NA
